"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","codingPotentialValue","codingPotential","domain_identified","idr_identified","signal_peptide_identified","IR","switchConsequencesGene"
"52812","isoComp_00035187","geneComp_00014740","ENST00000644313.1","CCNJL","UU","TU","CCNJL","protein_coding","protein_coding",1.35431139044595,1.3917254265489,1.31689735434301,0.375640611734582,0.459571783538346,-0.0791470068112371,NA,0.331118657942155,1.13540900237431e-05,0.662225961794285,1.13540900237431e-05,0.37256244334887,6.06923723669684,NA,0.236333333333333,0.0293333333333333,0.443333333333333,0.414,0.000840561512206515,0.000840561512206515,FALSE,0.99998543969678,TRUE,"yes","no","no",0,TRUE
"77051","isoComp_00132698","geneComp_00034076","ENST00000352632.7","SPTBN4","UU","TU","SPTBN4","protein_coding","protein_coding",3.65035145494308,3.77555313045261,3.52514977943354,0.755831288671646,0.464078245230442,-0.0987327753255365,NA,0.540841786856948,0.0355958316175877,1.04608774209631,0.0355709332703973,0.0689579981030331,4.53368395285865,NA,0.210166666666667,0.018,0.402333333333333,0.384333333333333,0.0172266355383835,0.0172266355383835,FALSE,1,TRUE,"yes","yes","no",1,TRUE
"62065","isoComp_00040338","geneComp_00015583","ENST00000374253.9","CNKSR1","UU","TU","CNKSR1","protein_coding","protein_coding",5.85243216708962,5.58748561589895,6.11737871828028,0.755845024314996,1.51037001842876,0.1304911077934,NA,0.851759507842986,1.70351901568597,0,0.427196008022126,0,-7.42081839195199,NA,0.200333333333333,0.391333333333333,0.00933333333333333,-0.382,2.31015472652053e-09,2.31015472652053e-09,FALSE,0.99999999924899,TRUE,"yes","yes","no",0,TRUE
"60503","isoComp_00043844","geneComp_00016120","ENST00000574481.6","CTRL","UU","TU","CTRL","protein_coding","protein_coding",1.33572813406886,1.33977204410017,1.33168422403754,0.341954622291228,0.122932874666364,-0.00867061683726544,NA,0.324052389186932,0.648104778373864,0,0.118895838524931,0,-6.04024539192722,NA,0.226,0.412666666666667,0.0393333333333333,-0.373333333333333,9.49187761143989e-05,9.49187761143989e-05,FALSE,0.99250600044823,TRUE,"yes","no","yes",0,TRUE
"58269","isoComp_00041161","geneComp_00015693","ENST00000546974.1","COL2A1","UU","TU","COL2A1","protein_coding","retained_intron",2.00726484768103,1.36300328963295,2.65152640572912,0.407304244174674,1.41983390658352,0.954918797605914,NA,0.218409153444285,0.43681830688857,0,0.179694080795335,0,-5.48161639153288,NA,0.180333333333333,0.360666666666667,0,-0.360666666666667,0.00316220345941846,0.00316220345941846,NA,0.96550460269859,TRUE,NA,NA,NA,0,TRUE
"57483","isoComp_00055562","geneComp_00017962","ENST00000511623.1","FAM13A","UU","TU","FAM13A","protein_coding","retained_intron",5.56008915249527,5.2167937653044,5.90338453968614,1.90962457354856,1.68600956029473,0.178057861029819,NA,0.544357350531468,0,1.08871470106294,0,0.244791040186384,6.77967300572862,NA,0.190166666666667,0.011,0.369333333333333,0.358333333333333,2.83390002936334e-05,2.83390002936334e-05,NA,0.060392137140536,FALSE,NA,NA,NA,0,FALSE
"77799","isoComp_00057334","geneComp_00018311","ENST00000292853.9","FBXO27","UU","TU","FBXO27","protein_coding","protein_coding",5.66131363391061,4.85596001959055,6.46666724823068,0.964816288061841,0.974141057981292,0.412527157990505,NA,1.87446645037909,2.38416552430593,1.36476737645224,0.362918214629928,0.136145504253766,-0.800335376922011,NA,0.402,0.569666666666667,0.234333333333333,-0.335333333333333,5.86219889147212e-06,5.86219889147212e-06,FALSE,0.99896089900925,TRUE,"yes","no","no",1,TRUE
"8451","isoComp_00142047","geneComp_00035566","ENST00000162749.7","TNFRSF1A","UU","TU","TNFRSF1A","protein_coding","protein_coding",5.98541004145037,4.80580854664181,7.16501153625893,1.49527436037211,2.33253981237201,0.57520311278079,NA,2.58706560228251,1.27032269862435,3.90380850594068,0.414312327807351,1.60854635797825,1.61206569001019,NA,0.313,0.153666666666667,0.472333333333333,0.318666666666667,0.0139146312609039,0.0139146312609039,FALSE,0.99999170962375,TRUE,"yes","no","yes",1,TRUE
"96993","isoComp_00054572","geneComp_00017797","ENST00000393664.6","ETV4","UU","TU","ETV4","protein_coding","protein_coding",3.5952001900424,2.25354590113484,4.93685447894995,0.725668119291333,2.43545958812967,1.12792689806783,NA,1.26433280401974,3.3760932893485e-08,2.52866557427854,3.3760932893485e-08,2.02514495249691,7.98792167624287,NA,0.207166666666667,0.049,0.365333333333333,0.316333333333333,0.0236831877042525,0.0236831877042525,FALSE,0.99999777967895,TRUE,"yes","yes","no",0,FALSE
"54290","isoComp_00137214","geneComp_00034739","ENST00000648194.1","TBC1D4","UU","TU","TBC1D4","protein_coding","protein_coding",3.09390206535644,3.68975830371678,2.4980458269961,0.605158197502604,0.272943720718348,-0.560867316739197,NA,0.918448248896037,0.736052673273068,1.10084382451901,0.119918910016278,0.0733818567424331,0.574306602720332,NA,0.4715,0.313666666666667,0.629333333333333,0.315666666666667,0.0172266355383835,0.0172266355383835,FALSE,1,TRUE,"yes","yes","no",0,TRUE
"32823","isoComp_00138422","geneComp_00034914","ENST00000320172.11","TENT5A","UU","TU","TENT5A","protein_coding","protein_coding",2.20606171341295,2.292777822732,2.11934560409389,1.69227943060591,1.35041247238165,-0.112965097472449,NA,0.921104638280657,1.618860750584,0.223348525977314,1.01930146151825,0.223348308532921,-2.80330501562363,NA,0.285833333333333,0.434,0.137666666666667,-0.296333333333333,0.0259865127032696,0.0259865127032696,FALSE,0.99999317977275,TRUE,"yes","no","no",0,TRUE
"106437","isoComp_00139109","geneComp_00035056","ENST00000524413.5","THNSL1","UU","TU","THNSL1","protein_coding","protein_coding",4.68575335930757,4.77207598361848,4.59943073499666,0.591425190695998,0.570306262192858,-0.0530484648570862,NA,1.36544845809338,2.11654861070568,0.614348305481077,0.196061533306917,0.227658653059529,-1.7680908381217,NA,0.298333333333333,0.445666666666667,0.151,-0.294666666666667,0.0339469538021381,0.0120265425034488,FALSE,0.99999999167294,TRUE,"yes","no","no",0,FALSE
"106436","isoComp_00139108","geneComp_00035056","ENST00000376356.5","THNSL1","UU","TU","THNSL1","protein_coding","protein_coding",4.68575335930757,4.77207598361848,4.59943073499666,0.591425190695998,0.570306262192858,-0.0530484648570862,NA,3.32030490121419,2.65552737291279,3.98508242951559,0.502020018734482,0.353600403654199,0.583804272688172,NA,0.7015,0.554333333333333,0.848666666666667,0.294333333333333,0.0120265425034488,0.0120265425034488,FALSE,0.99999999169869,TRUE,"yes","no","no",0,FALSE
"21635","isoComp_00106723","geneComp_00028410","ENST00000489283.5","PLS3","UU","TU","PLS3","protein_coding","nonsense_mediated_decay",1.9718007412828,1.54805341697205,2.39554806559355,0.469371025460299,1.57874403177246,0.626620930176787,NA,0.203255076129698,0.406510152259396,0,0.0864739617068878,0,-5.38027975599026,NA,0.147,0.294,0,-0.294,0.0085512501519088,0.00167629064316273,NA,0.1614790145019,FALSE,NA,NA,NA,0,TRUE
"41286","isoComp_00098108","geneComp_00026819","ENST00000456458.5","NT5C3A","UU","TU","NT5C3A","protein_coding","nonsense_mediated_decay",62.2780193453262,63.275086894956,61.2809517956964,2.49091521872347,5.01509300316416,-0.0461914604256192,NA,9.85739882161297,16.3409770144385,3.37382062878739,1.6375994257446,2.68697142502264,-2.27265184265555,NA,0.218166666666667,0.364333333333333,0.072,-0.292333333333333,0.0436279399962141,0.0436279399962141,TRUE,0.99313060285515,TRUE,"no","no","no",0,TRUE
"17008","isoComp_00055031","geneComp_00017862","ENST00000367075.4","EZR","UU","TU","EZR","protein_coding","protein_coding",4.99872709623854,2.00670531295269,7.99074887952439,1.17477177841984,6.71236421827283,1.98813475586435,NA,2.41418384902333,0.534163076519524,4.29420462152714,0.315513046750576,3.77229197932182,2.98363569230768,NA,0.1445,0,0.289,0.289,0.036551794144261,0.036551794144261,FALSE,0.99999999179613,TRUE,"yes","yes","no",0,FALSE
"21632","isoComp_00106720","geneComp_00028410","ENST00000420625.6","PLS3","UU","TU","PLS3","protein_coding","protein_coding",1.9718007412828,1.54805341697205,2.39554806559355,0.469371025460299,1.57874403177246,0.626620930176787,NA,0.185238999207353,0,0.370477998414706,0,0.102251916401928,5.24974112549996,NA,0.208333333333333,0.0663333333333333,0.350333333333333,0.284,0.0229940906887591,0.00167629064316273,FALSE,0.99999992450196,TRUE,"yes","no","no",0,TRUE
"52873","isoComp_00118525","geneComp_00030815","ENST00000622220.1","RNFT2","UU","TU","RNFT2","protein_coding","protein_coding",16.2579430791048,15.6519611425749,16.8639250156348,0.485207736820958,1.25391185683811,0.107530721782072,NA,2.61859776914418,4.78724632072549,0.449949217562871,0.0789137221700512,0.294960533550897,-3.38266002959717,NA,0.159333333333333,0.301,0.0176666666666667,-0.283333333333333,0.0298837490686592,7.80951594644547e-22,FALSE,0.99913532291568,TRUE,"no","yes","no",0,TRUE
"85979","isoComp_00026283","geneComp_00013181","ENST00000647763.1","ATP23","UU","TU","ATP23","protein_coding","processed_transcript",2.63327036702514,2.75282188665428,2.513718847396,0.690698900201167,0.671298469224568,-0.130591360475085,NA,0.348050858569931,2.7313131961168e-05,0.696074404007902,2.7313131961168e-05,0.237071316559449,6.13781323280334,NA,0.139833333333333,0,0.279666666666667,0.279666666666667,0.000369117242861646,0.000369117242861646,NA,0.63417822982254,FALSE,NA,NA,NA,0,TRUE
"112942","isoComp_00092501","geneComp_00025950","ENST00000361007.7","MYO1C","UU","TU","MYO1C","protein_coding","protein_coding",5.8018168747371,5.65948109216014,5.94415265731406,1.73967859458074,1.72276831189303,0.0706795146538331,NA,1.21078750877856,1.99237938439763,0.429195633159486,0.646135589582653,0.271414431244634,-2.18877972779406,NA,0.163166666666667,0.301666666666667,0.0246666666666667,-0.277,0.0365790572173113,0.0365790572173113,FALSE,1,TRUE,"yes","no","no",0,FALSE
"21631","isoComp_00106719","geneComp_00028410","ENST00000355899.8","PLS3","UU","TU","PLS3","protein_coding","protein_coding",1.9718007412828,1.54805341697205,2.39554806559355,0.469371025460299,1.57874403177246,0.626620930176787,NA,0.38814675658386,0.0120842794439256,0.764209233723794,0.0119399408340102,0.518335993671708,5.13163184760924,NA,0.145333333333333,0.007,0.283666666666667,0.276666666666667,0.00167629064316273,0.00167629064316273,FALSE,0.99999995387849,TRUE,"yes","no","no",0,TRUE
"70817","isoComp_00127353","geneComp_00033033","ENST00000282587.9","SLC30A6","UU","TU","SLC30A6","protein_coding","protein_coding",10.9265318395353,10.8379375688195,11.0151261102511,0.798615299858094,0.691737438807977,0.0233743773308762,NA,3.68739520012662,2.19952019164593,5.1752702086073,0.425901445206146,1.17831650956429,1.23068605580977,NA,0.370166666666667,0.235333333333333,0.505,0.269666666666667,0.000707321520731507,0.000707321520731507,FALSE,0.99990642255885,TRUE,"yes","no","no",0,TRUE
"67284","isoComp_00064348","geneComp_00019642","ENST00000434663.5","GSN","UU","TU","GSN","protein_coding","processed_transcript",2.61165131321619,2.62933463956088,2.59396798687151,0.196122444606097,1.19287635045421,-0.0194625684985673,NA,0.444031314518672,0.888062629037343,0,0.252206380891101,0,-6.4887441539417,NA,0.1335,0.267,0,-0.267,5.26296751121158e-05,5.26296751121158e-05,NA,0.043459606490191,FALSE,NA,NA,NA,0,TRUE
"45734","isoComp_00031039","geneComp_00014069","ENST00000418863.5","C22orf23","UU","TU","C22orf23","protein_coding","protein_coding",2.05298319375803,1.73712712609226,2.3688392614238,0.311376850399633,0.0436211600587512,0.44527320511031,NA,0.378714330108104,0,0.757428660216208,0,0.296878686484726,6.26196073939505,NA,0.168333333333333,0.036,0.300666666666667,0.264666666666667,0.00111905151921288,0.00111905151921288,FALSE,0.96013387149275,TRUE,"yes","yes","no",0,TRUE
"52867","isoComp_00118519","geneComp_00030815","ENST00000319176.11","RNFT2","UU","TU","RNFT2","protein_coding","protein_coding",16.2579430791048,15.6519611425749,16.8639250156348,0.485207736820958,1.25391185683811,0.107530721782072,NA,2.42904795268468,0.364724922073526,4.49337098329583,0.0119240224394948,0.136582029597456,3.58710149415568,NA,0.1555,0.0246666666666667,0.286333333333333,0.261666666666667,7.80951594644547e-22,7.80951594644547e-22,FALSE,0.99913511306412,TRUE,"no","yes","no",0,TRUE
"145993","isoComp_00048323","geneComp_00016806","ENST00000565113.5","DNAAF4-CCPG1","UU","TU","DNAAF4-CCPG1","lncRNA","lncRNA",1.24825776682045,1.10252369835165,1.39399183528926,0.276097578965434,0.57723047077189,0.33569847800174,NA,1.1528193936395,0.911646951989744,1.39399183528926,0.287354028388079,0.57723047077189,0.607248426076607,NA,0.860333333333333,0.730333333333333,0.990333333333333,0.26,0.00809030665321444,0.00809030665321444,NA,0.99999999955462,TRUE,NA,NA,NA,0,FALSE
"65750","isoComp_00114555","geneComp_00029640","ENST00000519456.1","RASGEF1C","UU","TU","RASGEF1C","protein_coding","processed_transcript",4.3689240478176,3.92948258835213,4.80836550728308,0.933819415864884,1.09585692421416,0.290537677848537,NA,0.537188469381117,0.045414827022232,1.02896211174,0.045414827022232,0.21636095813599,4.22872719219339,NA,0.129,0,0.258,0.258,0.0170659192435488,0.0170659192435488,NA,0.051368380747608,FALSE,NA,NA,NA,0,TRUE
"18811","isoComp_00151294","geneComp_00037068","ENST00000216037.10","XBP1","UU","TU","XBP1","protein_coding","protein_coding",13.1160663866436,12.5153000859237,13.7168326873634,1.42040297949737,3.9319556565568,0.132153609715924,NA,9.91170456805502,7.42560199788418,12.3978071382259,0.749572997591777,3.86716157503111,0.738726712061834,NA,0.78,0.651333333333333,0.908666666666667,0.257333333333333,0.0308771337160768,0.0308771337160768,FALSE,0.99407215440618,TRUE,"yes","yes","no",0,TRUE
"84632","isoComp_00046785","geneComp_00016598","ENST00000549100.5","DEPDC4","UU","TU","DEPDC4","protein_coding","processed_transcript",1.52361001663894,1.40746766209033,1.63975237118755,0.188950405316608,0.3746567394145,0.218933669238216,NA,0.224064816058146,0.448129632116291,0,0.168457450859955,0,-5.51768397519502,NA,0.190166666666667,0.317666666666667,0.0626666666666667,-0.255,0.00529382570377422,0.00529382570377422,NA,0.00019386835140197,FALSE,NA,NA,NA,0,FALSE
"133173","isoComp_00141216","geneComp_00035403","ENST00000561457.2","TMEM250","UU","TU","TMEM250","protein_coding","protein_coding",11.7540195379496,12.2012293539053,11.306809721994,0.723548550156575,0.681550499872549,-0.109741138675511,NA,5.32344226786164,4.18982600903667,6.4570585266866,1.94533450730269,1.46019819807181,0.622780105828961,NA,0.711,0.585666666666667,0.836333333333333,0.250666666666667,2.06537728617157e-07,2.06537728617157e-07,NA,0.28499732932954,FALSE,NA,NA,NA,1,FALSE
"109847","isoComp_00132456","geneComp_00034039","ENST00000511531.5","SPOCK3","UU","TU","SPOCK3","protein_coding","protein_coding",10.1320109320936,10.1457814542298,10.1182404099575,2.93774212229713,2.20546312240146,-0.00391769962341026,NA,1.5612184735999,3.10593430258356,0.0165026446162431,1.9978845641117,0.0163792210291385,-6.8773846763257,NA,0.175666666666667,0.299666666666667,0.0516666666666667,-0.248,0.00023543171936914,0.00023543171936914,FALSE,0.99994881023087,TRUE,"yes","yes","yes",0,FALSE
"120093","isoComp_00090125","geneComp_00025442","ENST00000381519.5","MRPL23","UU","TU","MRPL23","protein_coding","protein_coding",58.9175796837002,58.3634715096734,59.471687857727,6.52315732300066,5.81904605580365,0.027132717198044,NA,8.36452901632335,1.22743706791752,15.5016209647292,0.836717849960551,4.92291580893759,3.64792239458957,NA,0.1465,0.0236666666666667,0.269333333333333,0.245666666666667,0.00252912297461094,0.00252912297461094,FALSE,0.98977342929705,TRUE,"yes","yes","no",0,TRUE
"41958","isoComp_00134330","geneComp_00034304","ENST00000337817.9","STIL","UU","TU","STIL","protein_coding","protein_coding",1.42977950094485,1.2022819739234,1.6572770279663,0.124173341094564,0.235930890126559,0.459768531277068,NA,0.172323440889301,0.344634879338865,1.20024397377382e-05,0.131857104818586,1.20024397377382e-05,-5.1465319835247,NA,0.1225,0.245,0,-0.245,0.0130760742882122,0.0130760742882122,FALSE,1,TRUE,"yes","yes","no",0,TRUE
"40072","isoComp_00131286","geneComp_00033844","ENST00000523965.5","SORBS3","UU","TU","SORBS3","protein_coding","protein_coding",7.65482544506393,7.31460293697788,7.99504795314998,1.94033629356327,3.25100819308655,0.12815949114983,NA,3.42700663458976,2.23849973699321,4.61551353218631,0.412464839380898,1.93614469088747,1.04065082966271,NA,0.333666666666667,0.213,0.454333333333333,0.241333333333333,0.000736951960314459,0.000736951960314459,FALSE,0.99985237940508,TRUE,"yes","yes","no",0,TRUE
"80380","isoComp_00119677","geneComp_00031491","ENST00000475836.5","RPL22L1","UU","TU","RPL22L1","protein_coding","nonsense_mediated_decay",13.3949550778145,12.1809569480853,14.6089532075436,1.60607960618814,2.09269562277256,0.262028633592876,NA,8.08235438450452,8.89460981244405,7.27009895656499,0.941474117560029,1.01098047842264,-0.290594335081416,NA,0.604833333333333,0.724,0.485666666666667,-0.238333333333333,0.0159992839306643,0.0159992839306643,NA,0.0038468320061202,FALSE,NA,NA,NA,0,FALSE
"135962","isoComp_00141076","geneComp_00035379","ENST00000429679.1","TMEM225B","UU","TU","TMEM225B","protein_coding","processed_transcript",2.35036884862325,2.42471508736151,2.27602260988499,0.443559931351899,0.182463466181888,-0.0909132840762168,NA,0.724627720533988,1.06021698912564,0.389038451942335,0.112040787697734,0.0381151295640114,-1.42330365773863,NA,0.2955,0.414,0.177,-0.237,0.049223268760335,0.049223268760335,NA,0.20701147804001,FALSE,NA,NA,NA,0,TRUE
"48904","isoComp_00114140","geneComp_00029571","ENST00000589683.5","RAMP2","UU","TU","RAMP2","protein_coding","protein_coding",5.44610904679487,6.50251223381264,4.38970585977709,1.70579122712685,0.435548463406922,-0.565807101219695,NA,1.68369556679416,1.2807981139042,2.08659301968412,0.380889614430032,0.580502690896718,0.699783464858989,NA,0.304333333333333,0.186666666666667,0.422,0.235333333333333,0.00016588348598387,0.00016588348598387,FALSE,0.76227955363938,TRUE,"yes","no","no",0,TRUE
"63518","isoComp_00108376","geneComp_00028655","ENST00000594572.1","PPFIA4","UU","TU","PPFIA4","protein_coding","processed_transcript",1.38996096267668,1.66547222019649,1.11444970515686,0.0413119967286436,0.209412574520274,-0.575348633339621,NA,0.196021786164386,0.392043572328772,0,0.0342347516008252,0,-5.3292799599138,NA,0.114166666666667,0.228333333333333,0,-0.228333333333333,0.0417694592407156,0.0417694592407156,NA,0.044477421639191,FALSE,NA,NA,NA,0,TRUE
"100149","isoComp_00033502","geneComp_00014477","ENST00000464170.1","CATSPERE","UU","TU","CATSPERE","protein_coding","processed_transcript",1.28946634954278,1.27887080863408,1.30006189045148,0.32166910669101,0.32978763799822,0.0235273088891936,NA,0.181605130769258,0,0.363210261538517,0,0.123196492517461,5.22191674899559,NA,0.156166666666667,0.046,0.266333333333333,0.220333333333333,0.0376733195414373,0.0376733195414373,NA,0.072689057551195,FALSE,NA,NA,NA,0,FALSE
"64321","isoComp_00062369","geneComp_00019270","ENST00000313597.10","GMPPA","UU","TU","GMPPA","protein_coding","protein_coding",11.456210545618,11.702445235378,11.209975855858,0.871647708007052,0.0719694491195308,-0.0619727307691204,NA,5.11562056466857,6.61723368495472,3.61400744438242,0.0747727516656471,0.379376832733903,-0.870820872681251,NA,0.377,0.485333333333333,0.268666666666667,-0.216666666666667,0.00253857479675499,7.5409615843902e-08,FALSE,0.99999165091987,TRUE,"yes","no","no",0,FALSE
"80620","isoComp_00139570","geneComp_00035133","ENST00000542783.5","TIPARP","UU","TU","TIPARP","protein_coding","protein_coding",7.26033686194626,6.96522382046946,7.55544990342305,1.20328158095748,1.79215376850636,0.117186368642809,NA,1.47113240810555,2.5163764235969,0.42588839261419,0.347588347647836,0.284238441220235,-2.53503892158282,NA,0.114333333333333,0.219666666666667,0.009,-0.210666666666667,0.0291624504726,0.0291624504726,FALSE,0.9999998539092,TRUE,"yes","yes","no",0,FALSE
"48705","isoComp_00065263","geneComp_00019875","ENST00000422591.5","HACL1","UU","TU","HACL1","protein_coding","nonsense_mediated_decay",11.3847836921351,10.3852000099398,12.3843673743303,0.437946877293147,0.903642216799386,0.253767119362581,NA,2.75939595357565,1.23034539334783,4.28844651380348,0.114746699079506,0.56653632258089,1.79307343745741,NA,0.220166666666667,0.115666666666667,0.324666666666667,0.209,0.00947391902660076,0.00624506207929795,TRUE,0.99962662044363,TRUE,"yes","no","no",0,TRUE
"13389","isoComp_00104604","geneComp_00028093","ENST00000262719.10","PHLPP1","UU","TU","PHLPP1","protein_coding","protein_coding",11.2009921309073,9.77521676989597,12.6267674919186,0.780842439239301,1.29020649826901,0.368951750650206,NA,9.00923111903916,8.97260298241349,9.04585925566484,0.827180132199642,0.545535075838788,0.0117179659509134,NA,0.792166666666667,0.896666666666667,0.687666666666667,-0.209,0.00222630280153706,0.00222630280153706,FALSE,1,TRUE,"yes","yes","no",0,TRUE
"112160","isoComp_00126697","geneComp_00032912","ENST00000415928.5","SLC22A5","UU","TU","SLC22A5","protein_coding","protein_coding",4.39077568983211,4.25982443045425,4.52172694920998,0.846520095861756,0.94981053559691,0.0858841875179576,NA,0.286502125371638,0,0.573004250743276,0,0.170105372972982,5.86543449718773,NA,0.123666666666667,0.021,0.226333333333333,0.205333333333333,0.00497236556567737,0.00497236556567737,FALSE,0.98758328418307,TRUE,"yes","no","no",0,TRUE
"96695","isoComp_00107431","geneComp_00028520","ENST00000531239.2","POLD4","UU","TU","POLD4","protein_coding","protein_coding",3.67340977713509,2.55104792722191,4.79577162704827,0.370660073801857,1.78779949363165,0.90803384076859,NA,0.637732045327921,0,1.27546409065584,0,0.667708124447814,7.00614549893009,NA,0.1005,0,0.201,0.201,9.04260286381337e-05,9.04260286381337e-05,NA,0.010840373910031,FALSE,NA,NA,NA,0,TRUE
