Data ID	Sequence Name	RNA size	ORF size	Ficket Score	Hexamer Score	Coding Probability	Coding Label
68	ENST00000369356.8	8307	7089	1.2481	0.329387080761	1	yes
69	ENST00000533845.1	376	150	1.2069	0.73961501637	0.89819419745378	yes
70	ENST00000369347.8	1137	522	1.2349	0.604964248821	0.99528373328116	yes
71	ENST00000612094.1	3451	366	0.854	-0.0384285941069	0.12787791962486	no
72	ENST00000479408.6	2746	2223	1.2599	0.280044896658	0.99999999957472	yes
73	ENST00000313431.13	5676	3399	1.1369	0.276057926401	1	yes
74	ENST00000529945.2	8824	3351	1.0935	0.274772449029	1	yes
75	ENST00000467859.3	1396	948	1.1917	0.225454385407	0.99932534670914	yes
76	ENST00000530130.2	927	336	1.1178	0.220882954186	0.61063629971662	yes
77	ENST00000464924.1	840	234	0.7454	0.114317494174	0.074386801035103	no
78	ENST00000460027.1	368	159	1.0445	0.193892724697	0.1372588459262	no
79	ENST00000526182.1	277	138	0.9547	0.106293136322	0.051159849745353	no
80	ENST00000469668.2	735	105	0.951	0.145529543914	0.044896967467331	no
81	ENST00000578186.2	583	312	1.04	0.569366338126	0.90617439983506	yes
82	ENST00000618193.1	1547	312	1.04	0.569366338126	0.90107810755442	yes
83	ENST00000614272.1	942	312	1.04	0.569366338126	0.90430460563787	yes
84	ENST00000621520.1	610	312	1.04	0.569366338126	0.90603492129479	yes
85	ENST00000612061.1	1694	312	1.04	0.569366338126	0.90027965685542	yes
86	ENST00000579512.2	1132	312	1.04	0.569366338126	0.9033015933642	yes
87	ENST00000447007.5	771	675	0.7235	0.0758328826745	0.87303506390727	yes
88	ENST00000369095.5	1433	1158	0.6902	0.0688237618467	0.99905086521324	yes
89	ENST00000369094.5	1179	894	0.7514	0.0677337441932	0.98668208341762	yes
90	ENST00000290363.6	2011	1158	0.6902	0.0688237618467	0.99901699694065	yes
91	ENST00000417398.5	838	714	0.7462	0.0816127954731	0.92093625183213	yes
92	ENST00000469255.5	1803	372	0.907	0.0963116398795	0.33208273521185	no
93	ENST00000368474.9	6610	3681	0.902	0.226074915463	1	yes
94	ENST00000368471.8	6519	2796	0.9506	0.273877856536	0.999999999997	yes
95	ENST00000649042.1	6263	2796	0.9506	0.273877856536	0.99999999999704	yes
96	ENST00000649749.1	6412	2796	0.9506	0.273877856536	0.99999999999702	yes
97	ENST00000649724.1	6425	3711	0.8557	0.22943493954	1	yes
98	ENST00000649021.1	7112	2964	0.8288	0.204537585994	0.99999999999883	yes
99	ENST00000529168.2	6343	3603	0.902	0.232155583428	1	yes
100	ENST00000649408.1	1797	1086	0.6359	0.142974959485	0.99846461648806	yes
101	ENST00000534279.1	849	387	0.635	-0.0555761866967	0.088175221309517	no
102	ENST00000463920.5	2347	720	0.9252	0.244658782719	0.98316462660305	yes
103	ENST00000368086.5	2366	1842	0.9788	0.419486863784	0.99999997537631	yes
104	ENST00000314485.12	2270	1842	0.9788	0.419486863784	0.99999997551943	yes
105	ENST00000614243.4	2191	1842	0.9788	0.419486863784	0.99999997563657	yes
106	ENST00000448417.1	1059	903	1.113	0.477479501221	0.99973914478765	yes
107	ENST00000460351.1	876	786	1.026	0.465024621033	0.99869708258445	yes
108	ENST00000479505.5	450	144	0.7717	-0.0220801244884	0.013539999604008	no
109	ENST00000209884.5	3414	1830	0.8763	0.159070871161	0.99999976989972	yes
110	ENST00000483154.5	921	753	0.74	0.136196618515	0.96130790086676	yes
111	ENST00000318130.13	6837	2799	1.0346	0.124572104302	0.9999999999939	yes
112	ENST00000367512.7	6678	2847	1.0037	0.117122604065	0.99999999999584	yes
113	ENST00000439962.1	2872	1056	1.1291	0.213804553163	0.99969808857388	yes
114	ENST00000466606.1	487	435	0.8756	-0.0135509804743	0.31826475060656	no
115	ENST00000367240.6	6434	3561	1.213	0.589667876633	1	yes
116	ENST00000295706.8	6395	4050	1.2382	0.549500228151	1	yes
117	ENST00000601609.1	558	318	1.165	-0.173530068374	0.10174273290236	no
118	ENST00000600426.5	2967	2745	1.213	0.572821472178	0.99999999999974	yes
119	ENST00000272198.10	5045	2106	1.2257	0.501846163904	0.999999999554	yes
120	ENST00000599966.5	3178	2079	1.2257	0.501148001077	0.99999999946435	yes
121	ENST00000600447.1	385	306	1.2634	0.658112839511	0.97076740267242	yes
122	ENST00000599514.1	573	537	1.0676	0.492187317155	0.98632178785534	yes
123	ENST00000594656.1	560	228	1.2898	0.624585258761	0.92487105636569	yes
124	ENST00000486360.1	4547	819	0.513	0.121122860323	0.94751515758021	yes
125	ENST00000597023.1	496	330	1.245	0.460006597133	0.91604196195139	yes
126	ENST00000594572.1	576	123	1.176	0.00603105601923	0.044477421639191	no
127	ENST00000367201.7	2431	1185	1.1934	0.430459933575	0.99998575432666	yes
128	ENST00000367202.9	2475	1161	1.297	0.510651019127	0.99999212535581	yes
129	ENST00000367197.5	843	207	1.3189	0.451702203918	0.77139394978002	yes
130	ENST00000422072.5	671	207	1.3189	0.451702203918	0.77323040595658	yes
131	ENST00000422699.5	653	570	1.2235	0.433859573512	0.9912925530503	yes
132	ENST00000444817.1	443	315	1.2126	0.498943808163	0.91575884565327	yes
133	ENST00000638378.1	4447	3123	1.1781	0.486421975168	1	yes
134	ENST00000636809.2	3733	2031	1.0456	0.500535860057	0.99999999835408	yes
135	ENST00000532366.2	1539	585	1.1503	0.381879816931	0.98621135442502	yes
136	ENST00000331830.7	7916	3123	1.1781	0.486421975168	1	yes
137	ENST00000638928.1	1548	474	1.0205	0.398550440005	0.94112297755859	yes
138	ENST00000636312.2	7112	2928	1.0302	0.426682627217	0.99999999999979	yes
139	ENST00000525433.2	4065	1755	1.0441	0.456134642232	0.99999995528308	yes
140	ENST00000638577.1	2840	1311	0.8386	0.358358207849	0.99998164645413	yes
141	ENST00000640714.1	633	279	1.2118	0.350907698835	0.73211853479432	yes
142	ENST00000367033.4	11508	5730	1.2654	0.529891005231	1	yes
143	ENST00000483048.1	2860	534	0.6319	0.0630333940888	0.47613438168972	yes
144	ENST00000480053.1	361	108	0.6814	0.120218843023	0.017697289448862	no
145	ENST00000463510.1	498	270	1.3095	0.704224957633	0.97224029176021	yes
146	ENST00000486969.1	939	177	0.8806	-0.0717647410077	0.01894178002616	no
147	ENST00000366687.5	5089	813	0.8464	0.339419811779	0.99495530248262	yes
148	ENST00000366686.1	4399	471	0.807	0.121100653236	0.51585084318502	yes
149	ENST00000315872.11	8345	4167	1.085	0.177017425551	1	yes
150	ENST00000616279.4	6401	4167	1.085	0.175567333359	1	yes
151	ENST00000493096.1	461	294	0.7395	0.0492122136657	0.091300675926673	no
152	ENST00000460262.1	597	183	0.4572	-0.0916593703741	0.0048530568909755	no
153	ENST00000484951.1	895	81	0.9822	-0.0458330656588	0.011073366659075	no
154	ENST00000459892.5	4012	2028	1.0784	0.330199150878	0.99999999519692	yes
155	ENST00000651242.1	4452	3015	1.1535	0.309941639489	0.9999999999999	yes
156	ENST00000333478.10	3896	2622	1.0497	0.322602636648	0.99999999999108	yes
157	ENST00000421160.6	3353	2994	1.0288	0.29800614721	0.99999999999981	yes
158	ENST00000487878.1	606	528	0.7347	0.140530855074	0.69234812757868	yes
159	ENST00000433584.1	575	282	0.9988	0.117973672305	0.23761207606315	no
160	ENST00000481960.1	256	33	1.1264	-0.413894706107	0.00095840834977674	no
161	ENST00000340556.11	739	240	1.0109	-0.0738788650869	0.05424135794599	no
162	ENST00000410014.5	750	240	1.0109	-0.0738788650869	0.054207105186757	no
163	ENST00000644631.2	706	240	1.0109	-0.0738788650869	0.054344238676859	no
164	ENST00000409665.5	648	240	1.0109	-0.0738788650869	0.054525505184766	no
165	ENST00000602599.1	6366	852	0.9669	0.127822870435	0.99014649523101	yes
166	ENST00000316752.11	4025	1590	0.891	0.0804915956094	0.99999486906364	yes
167	ENST00000407787.5	1820	1590	0.891	0.0804915956094	0.99999551201226	yes
168	ENST00000430495.5	658	189	0.6655	-0.00733712296154	0.017108666518611	no
169	ENST00000421319.5	571	360	0.8456	0.0317063190085	0.20210585444416	no
170	ENST00000398658.2	1227	198	0.373	-0.257242034211	0.0014178959417516	no
171	ENST00000456685.5	1207	408	0.8951	-0.0914978847028	0.17497608241658	no
172	ENST00000437551.6	2402	255	0.6391	-0.104988549006	0.015203323173233	no
173	ENST00000653055.1	8119	444	0.6312	-0.0300830738725	0.11868921939791	no
174	ENST00000669027.1	7831	384	0.6458	-0.11706463248	0.040522364960835	no
175	ENST00000662286.1	1558	291	0.4691	-0.175849598104	0.0087280909084332	no
176	ENST00000617278.2	4821	450	0.4367	-0.295907209108	0.016206847849889	no
177	ENST00000422956.6	11799	444	0.6312	-0.0300830738725	0.097233725617418	no
178	ENST00000333145.9	2319	444	0.6312	-0.0300830738725	0.16073973932602	no
179	ENST00000624706.3	434	258	0.6854	0.0076297240465	0.041888080054591	no
180	ENST00000553869.7	461	222	0.7907	-0.0934397974881	0.02068828820987	no
181	ENST00000436293.6	2687	444	0.6312	-0.0300830738725	0.1577482233911	no
182	ENST00000555766.1	1499	306	0.6921	-0.172646213221	0.020941080646794	no
183	ENST00000613966.1	3231	342	0.6322	-0.228722420508	0.015996398757914	no
184	ENST00000510859.5	2313	444	0.6312	-0.0300830738725	0.16078889188656	no
185	ENST00000609210.5	1328	171	0.8137	0.0118261098506	0.024267660570476	no
186	ENST00000665025.1	1739	171	0.8137	0.0118261098506	0.023683712994337	no
187	ENST00000669120.1	895	162	0.6278	-0.256475449395	0.0021923339091907	no
188	ENST00000661786.1	480	189	0.695	-0.0289087233421	0.016466182084203	no
189	ENST00000449075.2	582	162	0.6278	-0.256475449395	0.0022343034586164	no
190	ENST00000449819.1	458	162	0.6278	-0.256475449395	0.0022511512248697	no
191	ENST00000472720.5	532	153	0.9709	-0.0911312527242	0.017529623987735	no
192	ENST00000409968.6	6112	4821	0.6612	0.0452316098076	1	yes
193	ENST00000413152.3	5846	4734	0.6612	0.0486715456533	1	yes
194	ENST00000539935.6	8378	1563	0.7401	0.158798140884	0.9999914270343	yes
195	ENST00000637547.1	7658	924	0.6839	0.190028292682	0.99208896827328	yes
196	ENST00000635738.1	7854	543	0.8365	0.230561575886	0.80961050382917	yes
197	ENST00000637217.1	8188	1422	0.7965	0.140450451606	0.99996320247442	yes
198	ENST00000637309.1	7409	771	0.6494	0.238593531706	0.96785226132917	yes
199	ENST00000636350.1	7654	1359	0.7354	0.127990673374	0.99990739660859	yes
200	ENST00000636598.1	7808	1422	0.7965	0.140450451606	0.99996404175521	yes
201	ENST00000636831.1	8595	846	0.7736	0.0867081311909	0.97155752026623	yes
202	ENST00000638005.1	4615	1509	0.6931	0.150385077831	0.99998501314951	yes
203	ENST00000637942.1	4020	444	0.837	0.164766995422	0.54415584588634	yes
204	ENST00000637312.1	3485	909	0.7736	0.0979154621259	0.99001286914142	yes
205	ENST00000635904.1	2444	981	0.6101	0.0335636078514	0.98900741840648	yes
206	ENST00000637007.1	858	492	0.789	0.176131944967	0.69259100488223	yes
207	ENST00000637828.1	1831	1182	0.9586	0.12662931024	0.99977947584336	yes
208	ENST00000637773.1	3174	717	1.0155	0.092386152001	0.96313713462927	yes
209	ENST00000636390.1	558	132	1.0454	-0.0195037875929	0.027982078099535	no
210	ENST00000636834.1	4589	474	0.796	0.173120621184	0.59705781339452	yes
211	ENST00000636947.1	5575	924	0.7161	0.096768999594	0.98838141239297	yes
212	ENST00000637479.1	4858	402	0.4085	-0.304931554813	0.0083643655535228	no
213	ENST00000667756.1	1539	414	0.5856	-0.186070794326	0.042987856243231	no
214	ENST00000436557.5	689	69	0.89	-0.452665434725	0.00050771254135299	no
215	ENST00000429929.1	440	63	0.6202	-0.120894056522	0.0018475718669178	no
216	ENST00000432036.5	546	342	0.9004	0.0916991265421	0.26933514548528	no
217	ENST00000392328.6	4796	2376	0.9644	0.191441133809	0.99999999958159	yes
218	ENST00000445546.1	551	468	0.7827	0.0351976230986	0.40639578407936	yes
219	ENST00000281416.11	4608	2376	0.9644	0.191441133809	0.99999999958633	yes
220	ENST00000434582.5	2902	594	1.0111	0.205528280696	0.93600760746872	yes
221	ENST00000486123.1	604	342	0.7537	0.0809065594254	0.17745271610391	no
222	ENST00000424317.5	2798	2052	1.0348	0.122826342736	0.99999998447858	yes
223	ENST00000282272.15	6087	2982	1.143	0.185595870463	0.99999999999962	yes
224	ENST00000647377.1	7218	3171	1.143	0.186084996214	1	yes
225	ENST00000486006.1	187	72	0.7386	-0.115143795775	0.0031119348412098	no
226	ENST00000328737.6	3686	2760	1.143	0.178107188731	0.99999999999616	yes
227	ENST00000409153.5	2724	1740	1.1359	0.185401733566	0.99999978294029	yes
228	ENST00000477852.1	410	78	0.9709	-0.162307198159	0.0049688658525844	no
229	ENST00000473081.1	289	276	0.895	0.108607268346	0.16780048257964	no
230	ENST00000409919.5	1622	1104	1.1676	0.295030412369	0.99991366497292	yes
231	ENST00000463879.1	3058	282	1.1236	0.316967752802	0.59613429143594	yes
232	ENST00000494263.5	2566	1188	1.2297	0.473302847605	0.99999065072239	yes
233	ENST00000258415.9	1895	1596	1.2621	0.458763737466	0.99999989165212	yes
234	ENST00000466602.1	1210	558	0.8884	0.132121737832	0.82144876172483	yes
235	ENST00000411688.1	799	663	1.3142	0.535454150101	0.9987547851147	yes
236	ENST00000456398.5	1235	330	0.639	-0.0765333906374	0.043040213515716	no
237	ENST00000444990.5	557	291	0.5565	-0.0828567244051	0.022246439270309	no
238	ENST00000622435.4	555	177	0.8356	-0.138739457544	0.010905412112807	no
239	ENST00000431796.5	565	447	0.6747	0.0491182391051	0.29855225068603	no
240	ENST00000614114.4	957	264	0.5625	-0.109252966542	0.01399851226078	no
241	ENST00000416103.2	412	330	0.639	-0.0765333906374	0.045146070249867	no
242	ENST00000433444.1	480	258	1.0294	0.0704289803382	0.16283333140039	no
243	ENST00000654635.1	4540	348	0.6596	-0.00128893463309	0.072684276248768	no
244	ENST00000441861.5	2683	276	0.5558	-0.0371058172224	0.022434398226681	no
245	ENST00000659617.1	1968	348	0.6596	-0.00128893463309	0.083938359803195	no
246	ENST00000446281.5	932	213	0.4949	-0.0809338855762	0.0079231979017201	no
247	ENST00000452802.6	2519	348	0.6596	-0.00128893463309	0.081401394337427	no
248	ENST00000420095.2	2621	348	0.6596	-0.00128893463309	0.080939488701085	no
249	ENST00000656911.1	2207	348	0.6596	-0.00128893463309	0.082829229643028	no
250	ENST00000455811.2	524	15	1.0255	-0.796751340211	4.5172591431472E-5	no
251	ENST00000458666.1	581	273	0.5882	-0.19051153533	0.010047543019833	no
252	ENST00000295901.8	1430	1170	1.1582	0.258182840347	0.99994508118678	yes
253	ENST00000467853.5	4583	501	0.5064	-0.158034563898	0.082349546386005	no
254	ENST00000476464.5	2052	1032	0.9763	0.171082271963	0.99920249264368	yes
255	ENST00000492933.5	1495	1329	1.0348	0.22757090297	0.9999821748219	yes
256	ENST00000482510.5	1176	1053	0.973	0.201982414726	0.99950333833063	yes
257	ENST00000497315.5	701	423	0.8169	0.0583395901155	0.35108562840105	no
258	ENST00000263666.9	4251	3201	1.2054	0.607865857214	1	yes
259	ENST00000494559.5	2080	1131	1.2712	0.620119672247	0.99999440250978	yes
260	ENST00000462146.6	2927	2367	1.2667	0.593959715045	0.99999999998883	yes
261	ENST00000466780.5	2737	2172	1.2588	0.64418686124	0.99999999993313	yes
262	ENST00000479530.5	2778	2352	1.2744	0.613327205399	0.99999999998882	yes
263	ENST00000478209.1	757	561	1.255	0.796022787944	0.99919297341944	yes
264	ENST00000466348.5	645	444	1.2546	0.61234800705	0.99052163141598	yes
265	ENST00000484487.1	406	270	1.2558	0.589522293634	0.93311552991316	yes
266	ENST00000481631.1	632	195	0.9795	0.0376298644537	0.06291440592484	no
267	ENST00000394221.3	3733	564	0.9993	0.111505568449	0.83891760558919	yes
268	ENST00000314636.2	3927	564	0.9993	0.111505568449	0.83731943676433	yes
269	ENST00000619045.1	1802	564	0.9993	0.111505568449	0.85413951835013	yes
270	ENST00000539563.5	8821	558	0.9613	0.32816613634	0.93005187763514	yes
271	ENST00000490035.7	9416	1017	1.0044	0.331284074852	0.99953356626016	yes
272	ENST00000333617.8	1561	627	1.0303	0.312351729252	0.97989920719035	yes
273	ENST00000475403.2	477	90	0.5709	-0.260616326123	0.00084125674432859	no
274	ENST00000474851.1	772	615	0.9818	0.199053491988	0.94806483017547	yes
275	ENST00000357599.8	4855	3456	0.9599	0.397210647296	1	yes
276	ENST00000648990.1	4805	3279	0.9566	0.425106519314	1	yes
277	ENST00000451055.6	4579	3618	0.9599	0.385881848004	1	yes
278	ENST00000195173.8	4523	3174	1.0523	0.445290239756	1	yes
279	ENST00000451541.5	1542	390	1.2136	0.363012866012	0.90342571177738	yes
280	ENST00000475244.5	4733	3285	0.9797	0.382555108422	1	yes
281	ENST00000650207.1	4791	3354	0.9566	0.419141005766	1	yes
282	ENST00000649167.1	3309	966	1.1604	0.457042269792	0.999850758658	yes
283	ENST00000482061.6	1926	756	0.7301	-0.0917784877619	0.83858984426265	yes
284	ENST00000340171.7	1811	885	0.6459	0.00953534266873	0.96934516774535	yes
285	ENST00000534941.2	1804	885	0.6459	0.00953534266873	0.96935779503381	yes
286	ENST00000465810.1	733	216	1.1347	0.307769396336	0.44797070217308	yes
287	ENST00000486435.1	864	486	0.9842	-0.0871673758871	0.40658884066806	yes
288	ENST00000463542.1	516	156	0.9919	-0.0669301270597	0.022598727136488	no
289	ENST00000487031.5	592	138	0.8435	0.0839429082987	0.031178158488621	no
290	ENST00000169298.8	4604	1221	1.0972	0.298468546022	0.99996438116447	yes
291	ENST00000417392.5	707	339	1.1722	0.209409141483	0.64358257022602	yes
292	ENST00000448044.5	4302	1221	1.0972	0.298468546022	0.99996502833247	yes
293	ENST00000448449.1	1055	495	0.7345	0.146230400884	0.61398026152559	yes
294	ENST00000072516.7	4697	1713	0.9791	0.16943714966	0.99999940417394	yes
295	ENST00000447382.6	4745	1713	0.9791	0.16943714966	0.99999940243488	yes
296	ENST00000465496.1	646	198	0.5356	-0.0840334488551	0.0076345858404143	no
297	ENST00000422485.5	2048	1071	0.9302	0.110526301019	0.9990984190379	yes
298	ENST00000434491.5	1565	648	0.9475	0.051231255711	0.89371900574182	yes
299	ENST00000422940.5	1957	1071	0.9302	0.110526301019	0.99910338243	yes
300	ENST00000342550.6	4490	1041	0.7772	0.0443949361272	0.99639019727718	yes
301	ENST00000476929.1	315	78	0.6708	-0.00161812436757	0.0056200846479173	no
302	ENST00000482913.1	483	72	0.407	-0.174447137359	0.00073069383672151	no
303	ENST00000453359.5	523	438	0.7573	0.195883719209	0.56944332344107	yes
304	ENST00000602641.5	632	216	0.9361	0.0446597190333	0.071498171651167	no
305	ENST00000602543.1	594	174	1.088	0.163571031865	0.14762947322051	no
306	ENST00000358105.7	895	702	1.047	0.251489403011	0.98773464967535	yes
307	ENST00000512931.5	729	543	0.8897	0.231138388016	0.88605479474478	yes
308	ENST00000514249.5	777	261	1.0348	0.415153471729	0.66152507760694	yes
309	ENST00000502497.5	492	405	1.0568	0.365358578906	0.87917497425899	yes
310	ENST00000513920.5	3349	471	0.9744	0.256202506931	0.82421139568138	yes
311	ENST00000508675.1	753	753	1.1014	0.251839238964	0.99407060436725	yes
312	ENST00000503883.1	429	87	1.2121	-0.366141185998	0.0030444210898618	no
313	ENST00000508314.1	268	15	0.4152	-0.653080875684	1.741106211998E-5	no
314	ENST00000621014.1	228	54	1.1111	-0.202534412138	0.0046182587059261	no
315	ENST00000358290.9	1782	903	0.9966	0.0594792589204	0.99382981021045	yes
316	ENST00000507518.5	843	429	1.0792	-0.0210081401778	0.4359100492329	yes
317	ENST00000512344.5	641	165	1.0615	-0.100179503902	0.024647204400696	no
318	ENST00000507286.1	851	771	0.9777	0.0736277516645	0.97691585015217	yes
319	ENST00000513854.1	569	330	1.0249	-0.0546656261099	0.15390086393874	no
320	ENST00000505073.5	2684	1992	0.8016	-0.0288979795512	0.99999983292284	yes
321	ENST00000509176.5	5847	2703	0.8212	0.0254029050337	0.99999999993899	yes
322	ENST00000432775.6	3927	2034	0.8171	-0.0115112438918	0.99999990284159	yes
323	ENST00000508550.5	716	252	1.1575	0.0942187274956	0.23922355139234	no
324	ENST00000514352.5	493	327	0.9891	0.0863550742027	0.28627429244598	no
325	ENST00000502478.1	744	156	0.6257	-0.239928817779	0.0022974730976983	no
326	ENST00000513522.5	605	444	0.9442	0.0962049169818	0.56674381524018	yes
327	ENST00000504150.1	619	177	0.6959	-0.10049354238	0.0090326949593981	no
328	ENST00000509109.5	1070	282	1.0191	0.152308252986	0.28794250154812	no
329	ENST00000649522.1	3433	522	0.6404	0.101536950732	0.5052141337926	yes
330	ENST00000515059.6	5580	1509	0.6544	0.0997747915618	0.99997493426329	yes
331	ENST00000506363.5	731	375	0.8922	0.0398863695574	0.26496883905593	no
332	ENST00000440890.7	5397	1599	0.6962	0.0896212288751	0.99999121487922	yes
333	ENST00000264568.8	1807	1509	0.6544	0.0997747915618	0.99998006621695	yes
334	ENST00000394931.1	1922	1509	0.6544	0.0997747915618	0.9999799265424	yes
335	ENST00000302327.4	2458	843	0.7388	0.220111978857	0.99045988081028	yes
336	ENST00000412117.1	599	414	1.103	0.24074789919	0.80184589591131	yes
337	ENST00000513310.5	573	210	1.2759	0.169948757553	0.32512045149222	no
338	ENST00000510218.1	564	201	1.1961	0.381918074909	0.57973642948375	yes
339	ENST00000511733.1	3094	2613	1.0113	0.386031095493	0.99999999999305	yes
340	ENST00000515510.1	612	105	1.0179	-0.0432018781542	0.016530597145294	no
341	ENST00000504720.5	853	702	0.9264	0.344507717335	0.99030512054157	yes
342	ENST00000511888.1	558	141	0.8659	0.351542401194	0.17297728860384	no
343	ENST00000515200.5	3109	1233	0.8214	0.0794887589451	0.99971156770356	yes
344	ENST00000542322.5	2977	1323	0.7257	0.0416053927362	0.99981240183898	yes
345	ENST00000544396.5	2822	987	0.8619	0.0532837777141	0.99577602037509	yes
346	ENST00000514932.5	632	333	0.8802	0.207625368811	0.40164977080579	yes
347	ENST00000285689.8	2905	1299	0.8076	0.096107575855	0.99986937974734	yes
348	ENST00000513978.5	1847	1323	0.7257	0.0416053927362	0.99982483949473	yes
349	ENST00000502348.5	1363	972	0.8619	0.043419605894	0.99515055593959	yes
350	ENST00000511134.1	1577	1251	0.8126	0.0875975336453	0.99978917714403	yes
