Data ID	Sequence Name	RNA size	ORF size	Ficket Score	Hexamer Score	Coding Probability	Coding Label
46	ENST00000396221.6	4558	3813	0.9135	-0.00172534610918	1	yes
47	ENST00000447475.6	2984	2754	0.8381	-0.0123177859708	0.99999999996406	yes
48	ENST00000418131.1	3417	1773	1.0216	-0.00393340702155	0.99999920791812	yes
49	ENST00000413565.1	542	276	0.6054	-0.102082919878	0.019500180301621	no
50	ENST00000393709.3	620	519	1.0409	0.26218987793	0.92260492240033	yes
51	ENST00000496961.5	3424	576	0.9984	0.205088413457	0.91786958747486	yes
52	ENST00000533024.5	913	516	1.0085	0.253888753884	0.90648438187096	yes
53	ENST00000310611.8	5009	516	1.0085	0.253888753884	0.88316426199486	yes
54	ENST00000527072.5	892	492	1.0085	0.257468572029	0.88461472614566	yes
55	ENST00000420578.6	3326	690	1.1199	0.228306332824	0.98503955529454	yes
56	ENST00000430195.2	5077	576	0.9984	0.205088413457	0.90997905326667	yes
57	ENST00000356415.5	1586	555	0.9514	0.128682114687	0.83837162654801	yes
58	ENST00000433097.5	666	387	1.0855	0.181599216085	0.65844615066769	yes
59	ENST00000369709.3	5024	555	0.9514	0.128682114687	0.80805347648089	yes
60	ENST00000494982.1	1083	480	0.8298	0.112174753076	0.59261257049573	yes
61	ENST00000369633.6	1295	582	1.3034	0.588846874561	0.99776198995619	yes
62	ENST00000339083.12	1117	582	1.3034	0.588846874561	0.99778599463762	yes
63	ENST00000369642.7	1355	582	1.3034	0.588846874561	0.99775384011168	yes
64	ENST00000285735.6	2199	582	1.3034	0.588846874561	0.99763601114245	yes
65	ENST00000369637.5	888	582	1.3034	0.588846874561	0.99781649958626	yes
66	ENST00000369636.6	786	600	0.9482	0.328536119286	0.97042297296446	yes
67	ENST00000534717.5	574	507	1.2898	0.627011646818	0.99609692361037	yes
68	ENST00000528831.5	463	201	1.1816	0.408853737671	0.61303958266176	yes
69	ENST00000414971.1	470	273	1.3053	0.634529401625	0.95758023195942	yes
70	ENST00000478447.1	420	213	1.2872	0.486961025623	0.8084465571715	yes
71	ENST00000527563.1	579	303	0.6845	0.0583960651784	0.089489256559659	no
72	ENST00000367240.6	6434	3561	1.213	0.589667876633	1	yes
73	ENST00000295706.8	6395	4050	1.2382	0.549500228151	1	yes
74	ENST00000601609.1	558	318	1.165	-0.173530068374	0.10174273290236	no
75	ENST00000600426.5	2967	2745	1.213	0.572821472178	0.99999999999974	yes
76	ENST00000272198.10	5045	2106	1.2257	0.501846163904	0.999999999554	yes
77	ENST00000599514.1	573	537	1.0676	0.492187317155	0.98632178785534	yes
78	ENST00000594656.1	560	228	1.2898	0.624585258761	0.92487105636569	yes
79	ENST00000486360.1	4547	819	0.513	0.121122860323	0.94751515758021	yes
80	ENST00000597023.1	496	330	1.245	0.460006597133	0.91604196195139	yes
81	ENST00000594572.1	576	123	1.176	0.00603105601923	0.044477421639191	no
82	ENST00000621440.1	545	231	0.534	0.0295183114352	0.022758571273894	no
83	ENST00000617077.1	536	111	0.6106	-0.303030625815	0.00090054297370153	no
84	ENST00000613697.1	319	114	0.6314	-0.132585936068	0.0030936788611192	no
85	ENST00000620399.1	406	183	0.9214	0.0240160126672	0.043544556796825	no
86	ENST00000617276.1	434	132	0.7029	-0.262879822748	0.0019788132653921	no
87	ENST00000473875.5	2298	1197	0.7655	-0.0694859343132	0.99870965026649	yes
88	ENST00000366534.9	3436	2856	0.7259	-0.0353308967814	0.99999999997969	yes
89	ENST00000366531.7	3038	2403	0.7655	-0.0517560053519	0.9999999973865	yes
90	ENST00000366533.8	3019	2499	0.7924	-0.04568373446	0.99999999918372	yes
91	ENST00000478554.5	584	405	0.4694	0.0238926353839	0.10706864808901	no
92	ENST00000428042.1	2895	2298	0.7391	-0.0500514869514	0.99999999133815	yes
93	ENST00000464170.1	762	252	1.0931	-0.0851120531195	0.072689057551195	no
94	ENST00000485888.1	325	114	0.6791	-0.0898389854042	0.0047561251572723	no
95	ENST00000357055.7	4758	1299	1.0225	-0.0804830423885	0.99976124866989	yes
96	ENST00000435660.5	4776	1317	0.9624	-0.0777550329312	0.99976660548306	yes
97	ENST00000379343.6	2354	1506	0.9493	-0.0748028957128	0.99997331408695	yes
98	ENST00000454324.5	2359	795	1.0582	-0.0594615116412	0.9639934413692	yes
99	ENST00000449777.5	2207	795	1.0582	-0.0594615116412	0.96431242008632	yes
100	ENST00000282587.9	5089	1386	1.0225	-0.0780204156372	0.99990642255885	yes
101	ENST00000406369.2	4589	1164	1.0371	-0.0676575368559	0.99910794025095	yes
102	ENST00000457724.2	570	369	0.5504	-0.211073912648	0.021747550443372	no
103	ENST00000484110.1	2243	366	0.8494	-0.0280679568077	0.1427600314113	no
104	ENST00000404752.5	5511	2208	0.7961	0.0749142224141	0.9999999901581	yes
105	ENST00000406226.1	5614	2208	0.7961	0.0749142224141	0.99999999009636	yes
106	ENST00000238875.10	3856	519	1.0424	0.19519198221	0.86343943156885	yes
107	ENST00000462737.1	469	333	0.672	0.104076215061	0.1510318413626	no
108	ENST00000420552.5	548	237	0.8617	-0.0816856514377	0.032304695142824	no
109	ENST00000409537.2	3298	303	0.9893	0.153670261783	0.28940596233871	no
110	ENST00000480506.5	835	375	0.7552	-0.00694407787192	0.14600824674454	no
111	ENST00000373917.7	1630	1422	1.0872	0.339704783225	0.99999733996131	yes
112	ENST00000313597.10	1522	1263	1.1619	0.390289142082	0.99999165091987	yes
113	ENST00000635609.1	569	375	0.7552	-0.00694407787192	0.148033664684	no
114	ENST00000358215.8	1823	1263	1.1619	0.390289142082	0.99999149692814	yes
115	ENST00000443704.5	1783	873	1.0786	0.295025397768	0.99860050915858	yes
116	ENST00000373908.5	1501	1263	1.1619	0.390289142082	0.99999166155882	yes
117	ENST00000455657.5	907	537	1.2795	0.261798626227	0.9677840911547	yes
118	ENST00000435316.5	786	747	1.1008	0.343951313474	0.99653403485209	yes
119	ENST00000481170.1	4942	348	0.8077	-0.0885990429952	0.064060956890389	no
120	ENST00000321169.10	2009	1737	1.0091	0.105575076936	0.99999945833682	yes
121	ENST00000383779.8	1771	669	0.9774	0.0723072218952	0.92936263238016	yes
122	ENST00000451445.6	1734	1491	0.9893	0.116803918808	0.99999247724357	yes
123	ENST00000456194.6	1880	1656	1.0103	0.111702952732	0.99999876561468	yes
124	ENST00000457447.6	1721	1557	1.0091	0.106613583079	0.99999629884034	yes
125	ENST00000422591.5	1637	1146	1.0358	0.0672788354627	0.99962662044363	yes
126	ENST00000421993.5	861	732	1.1875	0.196053346006	0.9917600055041	yes
127	ENST00000469454.1	606	78	0.7828	-0.327305762788	0.00091847319737864	no
128	ENST00000472857.1	558	210	1.2823	0.500527801446	0.81356025391153	yes
129	ENST00000454177.5	2961	2298	0.9805	0.233263522226	0.99999999937256	yes
130	ENST00000429705.6	5128	2298	0.9805	0.233263522226	0.99999999928432	yes
131	ENST00000296088.12	5188	2298	0.9805	0.233263522226	0.99999999928171	yes
132	ENST00000462810.1	1903	735	1.0422	0.088452411235	0.97321316405272	yes
133	ENST00000484791.1	540	366	1.0221	0.203026188058	0.59369296998897	yes
134	ENST00000481892.1	511	438	1.0714	0.214372787885	0.80047554314845	yes
135	ENST00000423431.5	822	243	0.5738	-0.0638667746845	0.015698127302251	no
136	ENST00000233025.11	1082	510	0.7106	0.139820349831	0.62414880785083	yes
137	ENST00000619898.5	3786	309	0.8302	0.0837942720594	0.1389224651832	no
138	ENST00000448693.2	826	225	0.8241	-0.00491322732087	0.040793793567931	no
139	ENST00000474945.1	981	243	0.5738	-0.0638667746845	0.015549648182491	no
140	ENST00000668252.1	2140	912	0.6806	0.0268734576811	0.9810954919034	yes
141	ENST00000655299.1	2019	912	0.6806	0.0268734576811	0.98123127604275	yes
142	ENST00000662316.1	876	156	0.8632	-0.119678635083	0.010545016336442	no
143	ENST00000664745.1	1033	162	1.1588	0.176617367748	0.16782465133424	no
144	ENST00000665710.1	2978	141	0.605	-0.276954792147	0.0012529931044121	no
145	ENST00000664237.1	677	162	1.1588	0.176617367748	0.1708652174645	no
146	ENST00000485162.5	587	162	1.1588	0.176617367748	0.17164079167043	no
147	ENST00000463408.1	568	162	1.1588	0.176617367748	0.17180488034794	no
148	ENST00000470449.1	760	162	1.1588	0.176617367748	0.1701524341943	no
149	ENST00000510769.5	2149	1623	0.9459	0.247337829877	0.99999910370718	yes
150	ENST00000383366.9	2926	1938	0.9725	0.210700782783	0.99999996347186	yes
151	ENST00000506695.5	2189	651	0.8307	0.142215426683	0.91353562887825	yes
152	ENST00000510688.5	2754	1800	0.8585	0.14215941788	0.99999963845908	yes
153	ENST00000513550.1	508	105	0.5976	0.0511029710895	0.0083469401792023	no
154	ENST00000510474.5	2337	1386	1.0554	0.215855987857	0.99998974155555	yes
155	ENST00000507910.5	1841	1449	0.9656	0.145971895747	0.99998940479508	yes
156	ENST00000508196.5	1938	1938	0.9725	0.210700782783	0.99999996559875	yes
157	ENST00000515636.1	470	297	1.1303	0.225575195568	0.53154177702153	yes
158	ENST00000510823.1	534	345	1.1186	0.278207812799	0.72154800279257	yes
159	ENST00000295924.12	3861	1974	0.7452	0.0569156749926	0.99999985230376	yes
160	ENST00000461166.5	4181	1974	0.7452	0.0569156749926	0.99999984940597	yes
161	ENST00000481853.5	2035	1962	0.7452	0.064108591108	0.99999985647129	yes
162	ENST00000542783.5	3681	1974	0.7452	0.0569156749926	0.9999998539092	yes
163	ENST00000495891.1	2700	1026	0.7156	0.0215640522954	0.99463624448998	yes
164	ENST00000295830.13	1902	372	0.9388	-0.148112993878	0.098085667696218	no
165	ENST00000475836.5	581	195	0.548	-0.190012346528	0.0038468320061202	no
166	ENST00000466674.5	545	156	1.0558	-0.250432394235	0.0083297427794719	no
167	ENST00000494771.5	587	192	0.5	-0.205809307871	0.0028872401840347	no
168	ENST00000463836.1	506	366	1.0659	0.237935478402	0.67905272405042	yes
169	ENST00000448637.5	5835	1287	1.0257	0.167063069731	0.99994394828746	yes
170	ENST00000416784.5	612	453	0.9711	0.151680142632	0.69343956248384	yes
171	ENST00000430340.5	521	234	0.6547	-0.0969176007176	0.015046447337062	no
172	ENST00000414139.5	502	279	0.9887	0.0672137224786	0.1735473172199	no
173	ENST00000454789.5	343	195	0.8234	0.0930016984699	0.056876186656057	no
174	ENST00000426274.5	386	198	0.8356	0.0987378130469	0.062838219454979	no
175	ENST00000443217.5	400	138	0.7171	0.0766449472183	0.020431544413123	no
176	ENST00000618621.4	18277	1839	0.8329	0.210853574385	0.99999958088827	yes
177	ENST00000640853.1	18277	1839	0.8329	0.210853574385	0.99999958088827	yes
178	ENST00000617246.4	18220	1839	0.8329	0.210853574385	0.99999958233629	yes
179	ENST00000457242.1	479	246	0.8785	0.120755236313	0.12911352297903	no
180	ENST00000494233.5	412	147	1.1429	-0.137700318165	0.020819703693275	no
181	ENST00000484468.1	578	147	1.1429	-0.137700318165	0.020615214464055	no
182	ENST00000483938.1	368	135	0.7051	-0.198822837657	0.0031506543960567	no
183	ENST00000395002.6	4945	2010	1.1761	0.296838332075	0.9999999943378	yes
184	ENST00000264344.10	5866	3072	1.0333	0.25804750506	0.99999999999987	yes
185	ENST00000511573.5	3442	1401	1.1091	0.366742625428	0.99999709020349	yes
186	ENST00000511976.5	3579	1830	1.1094	0.324029502381	0.99999996239962	yes
187	ENST00000506433.5	571	249	0.8829	0.199680877768	0.20635413354271	no
188	ENST00000504229.2	625	216	0.8832	0.202225067514	0.15585902396541	no
189	ENST00000508360.5	1030	720	1.0767	0.284403515577	0.99250264168978	yes
190	ENST00000511623.1	245	27	0.9242	0.328887154674	0.060392137140536	no
191	ENST00000515155.1	576	180	0.9534	0.492808968539	0.51587393600941	yes
192	ENST00000502459.5	1993	975	0.9329	0.115295120156	0.9975661529821	yes
193	ENST00000515600.1	2206	609	1.21	0.191775406036	0.96836749499293	yes
194	ENST00000666918.1	618	213	0.7701	-0.099066523346	0.016856899926436	no
195	ENST00000426240.5	515	186	0.6927	-0.0821442118302	0.01117194660601	no
196	ENST00000670348.1	4486	189	0.6204	-0.413828197918	0.00081714020405297	no
197	ENST00000651917.1	2603	960	0.7214	0.0563502142305	0.99153175878392	yes
198	ENST00000610581.4	2608	960	0.7214	0.0563502142305	0.99152920927835	yes
199	ENST00000339241.1	2348	960	0.7214	0.0563502142305	0.99166077967508	yes
200	ENST00000515726.1	849	102	0.7361	0.20721679236	0.033416285067745	no
201	ENST00000507703.1	1012	627	0.6941	0.111916127959	0.82351341053681	yes
202	ENST00000622283.1	2352	960	0.7214	0.0563502142305	0.99165877094428	yes
203	ENST00000394339.2	2504	960	0.7214	0.0563502142305	0.99158208262004	yes
204	ENST00000508849.1	573	207	0.6364	0.000974701067673	0.020081028577345	no
205	ENST00000357545.9	2884	1302	0.9044	0.153333190499	0.99993614079323	yes
206	ENST00000357154.7	2986	1311	0.9385	0.15608447786	0.99994856723127	yes
207	ENST00000511531.5	2908	1311	0.9385	0.15608447786	0.99994881023087	yes
208	ENST00000506886.5	2947	1311	0.9385	0.15608447786	0.99994868887491	yes
209	ENST00000535728.5	2007	1035	1.0911	0.147150751553	0.99937120641787	yes
210	ENST00000512648.5	1456	942	0.6006	0.0601549064656	0.9863938577265	yes
211	ENST00000245407.8	3277	1674	1.1736	0.390815055542	0.99999989513866	yes
212	ENST00000437841.6	850	426	1.2224	0.630415239983	0.98857294817381	yes
213	ENST00000415928.5	720	606	1.2216	0.322113638482	0.98758328418307	yes
214	ENST00000461013.5	10435	1146	1.0967	0.280369352849	0.99987113340703	yes
215	ENST00000448810.5	852	450	1.2409	0.318456029719	0.93808450154612	yes
216	ENST00000479605.5	561	435	1.2856	0.271353163995	0.9170568692596	yes
217	ENST00000447841.5	998	378	1.106	0.254101591317	0.74687546471372	yes
218	ENST00000475308.1	3693	666	1.0156	0.182297088736	0.96352701305205	yes
219	ENST00000622181.4	1757	678	1.1779	0.45001737672	0.99697817578667	yes
220	ENST00000614343.4	1478	336	0.9303	-0.110229027439	0.086374042386526	no
221	ENST00000388825.9	1603	336	0.9303	-0.110229027439	0.085776980090257	no
222	ENST00000521650.5	467	246	1.1628	0.523014881164	0.83767974106814	yes
223	ENST00000644926.1	7376	573	1.1821	0.304640343639	0.96694009378155	yes
224	ENST00000377503.6	3442	501	0.8813	0.257166587872	0.82887828986782	yes
225	ENST00000257536.12	3171	1164	1.2959	0.419079770646	0.99998539276573	yes
226	ENST00000644313.1	3118	1164	1.2959	0.419079770646	0.99998543969678	yes
227	ENST00000541762.5	2965	1098	1.2909	0.318293275427	0.99994181171019	yes
228	ENST00000643539.1	3169	366	1.1785	0.246327015624	0.73045197995942	yes
229	ENST00000519673.1	940	759	1.3139	0.453536867825	0.99923491994572	yes
230	ENST00000520748.1	914	567	1.2353	0.444044753264	0.99176318509209	yes
231	ENST00000518764.1	547	294	0.8452	0.199976325362	0.27377341413961	no
232	ENST00000521643.1	563	138	0.822	0.154235021238	0.045736026917354	no
233	ENST00000292599.4	5748	3051	1.1141	0.318102353458	1	yes
234	ENST00000507385.1	392	264	1.1638	0.242332626871	0.49754518819086	yes
235	ENST00000511027.1	890	549	0.833	0.216967831334	0.86229058140257	yes
236	ENST00000361132.9	2297	1401	1.2928	0.545435373756	0.99999953159566	yes
237	ENST00000393371.6	2395	1401	1.2928	0.545435373756	0.99999952880015	yes
238	ENST00000520209.5	1892	717	1.3126	0.48467292726	0.99895673833148	yes
239	ENST00000519456.1	520	243	1.039	-0.102879511908	0.051368380747608	no
240	ENST00000519883.1	595	378	1.1967	0.455770750359	0.93836862027043	yes
241	ENST00000377791.3	1654	393	1.2116	0.566361572948	0.97334680434067	yes
242	ENST00000314088.6	1668	393	1.2116	0.566361572948	0.97332474253833	yes
243	ENST00000602637.1	1462	393	1.2116	0.566361572948	0.97364758130549	yes
244	ENST00000377575.3	1943	318	0.7169	-0.22816067541	0.017451763210086	no
245	ENST00000477243.1	113	30	0.9869	0.137038760163	0.022448601746033	no
246	ENST00000428778.5	497	252	0.8125	0.0161827400939	0.060491969448704	no
247	ENST00000486917.1	620	204	0.6538	-0.013058530247	0.018688768753778	no
248	ENST00000374542.10	2558	2223	0.9134	0.400856163265	0.99999999943752	yes
249	ENST00000266000.10	2606	2223	0.9134	0.400856163265	0.99999999943588	yes
250	ENST00000414083.6	2355	1998	0.8771	0.396001348542	0.99999999267703	yes
251	ENST00000468536.5	817	681	0.9177	0.493124390821	0.99529987329279	yes
252	ENST00000490173.1	641	411	1.0168	0.012978392944	0.39848382272156	yes
253	ENST00000446403.1	702	534	1.0126	0.369326590726	0.96281377847503	yes
254	ENST00000412306.1	546	93	1.1962	-0.19823660189	0.0092393169072189	no
255	ENST00000320172.11	5582	1329	1.0762	0.390966349796	0.99999317977275	yes
256	ENST00000369754.7	5664	1386	1.0762	0.378906106647	0.99999599222819	yes
257	ENST00000369756.3	5537	1572	0.9883	0.359655378671	0.99999920321238	yes
258	ENST00000423467.1	356	87	0.979	0.137665162022	0.039430127191933	no
259	ENST00000368761.11	5833	1698	0.9692	0.200712652071	0.99999937000571	yes
260	ENST00000340026.10	2785	1725	0.9692	0.196483964912	0.99999959792245	yes
261	ENST00000492671.1	664	150	1.2944	0.232526650175	0.28633080242107	no
262	ENST00000368731.6	1407	474	1.2227	0.325264236201	0.94938750393049	yes
263	ENST00000368735.1	903	330	1.2964	0.304805061867	0.81784558626993	yes
264	ENST00000368734.5	849	330	1.2964	0.304805061867	0.8183335340206	yes
265	ENST00000368730.5	737	330	1.2964	0.304805061867	0.8193423306371	yes
266	ENST00000651547.1	860	738	0.789	0.137978361364	0.96157659158494	yes
267	ENST00000650859.1	577	378	0.7007	0.16516510607	0.32015657319448	no
268	ENST00000651359.1	536	315	0.6404	0.209395890178	0.20930372663864	no
269	ENST00000650649.1	496	240	0.8004	0.0852888273382	0.079126595659417	no
270	ENST00000337147.11	3068	1761	1.2625	0.589897935204	0.99999999178815	yes
271	ENST00000392177.8	2933	1761	1.2877	0.590187514429	0.99999999248958	yes
272	ENST00000367075.4	3052	1761	1.2625	0.589897935204	0.99999999179613	yes
273	ENST00000476189.1	956	213	1.2686	0.296726048029	0.52321969869357	yes
274	ENST00000609497.5	1578	501	0.709	-0.230502712392	0.11201797648061	no
275	ENST00000609307.1	248	60	0.7673	-0.119755958612	0.0028914098555005	no
276	ENST00000608807.1	194	63	1.16	-0.217032678086	0.0054006452030872	no
277	ENST00000405342.5	1759	894	0.9366	0.0860365314966	0.99312355728257	yes
278	ENST00000643244.1	1542	894	0.9366	0.0860365314966	0.99321295558392	yes
279	ENST00000610140.7	1667	1011	1.0161	0.149516653386	0.99900544157663	yes
280	ENST00000456458.5	1742	894	0.9366	0.0860365314966	0.99313060285515	yes
281	ENST00000473083.1	369	162	1.0352	0.125594416863	0.092286741774126	no
282	ENST00000409787.4	840	618	0.9042	0.0826389212715	0.8721714605013	yes
283	ENST00000461851.2	562	240	0.8709	0.0107540597651	0.061290264609295	no
284	ENST00000356860.8	7542	3276	0.9459	0.0958795907656	1	yes
285	ENST00000469297.1	413	129	0.6603	-0.204759316354	0.0024614340509969	no
286	ENST00000486539.1	526	141	0.9566	-0.0162187687354	0.023989011166708	no
287	ENST00000443883.1	840	612	0.9656	0.058848371236	0.86889981688217	yes
288	ENST00000475237.5	419	378	0.8288	-0.00559972485809	0.18717972537174	no
289	ENST00000492734.1	594	300	0.8119	-0.0287012124355	0.073918194990051	no
290	ENST00000398204.8	9334	2613	0.8352	0.0907319967169	0.99999999987597	yes
291	ENST00000439864.5	2576	1029	0.959	0.172532804995	0.99911070459298	yes
292	ENST00000412441.5	726	588	1.1047	0.33331410677	0.97992299463081	yes
293	ENST00000398201.8	2784	2580	0.8426	0.0901705863111	0.99999999988325	yes
294	ENST00000398209.7	9144	2700	0.8406	0.0854604304323	0.99999999995127	yes
295	ENST00000426930.5	1259	939	0.967	-0.0129801994415	0.99283531942025	yes
296	ENST00000413139.1	793	333	1.0056	-0.205970937001	0.06036290553597	no
297	ENST00000476330.1	613	117	0.7316	0.0754035027412	0.016746974181684	no
298	ENST00000431679.6	1345	666	1.2852	0.263943286611	0.99185950775937	yes
299	ENST00000453227.5	1041	666	1.2852	0.263943286611	0.99200720022578	yes
300	ENST00000429679.1	482	300	0.8391	0.13679913052	0.20701147804001	no
301	ENST00000313669.12	2978	1326	0.7728	0.368858961201	0.99998194474671	yes
302	ENST00000613501.1	2970	1320	0.7728	0.371827748592	0.99998111781336	yes
303	ENST00000613091.1	523	177	1.0692	0.3905839723	0.43123917877487	yes
304	ENST00000673784.1	4001	1404	0.8414	-0.0921743532759	0.99986015578348	yes
305	ENST00000673689.1	6669	1083	0.9588	-0.0191171301944	0.99774762325803	yes
306	ENST00000673709.1	6781	552	0.8566	-0.0732991996683	0.41747817709208	yes
307	ENST00000673970.1	6787	1446	0.9316	-0.0283015589342	0.99994803517819	yes
308	ENST00000673992.1	6811	1083	0.9588	-0.0191171301944	0.99772816354161	yes
309	ENST00000673665.1	7127	1446	0.9316	-0.0283015589342	0.99994695130821	yes
310	ENST00000320552.6	2696	1515	0.7546	-0.0163715818539	0.99996901384827	yes
311	ENST00000523418.5	2414	285	0.5444	-0.0738285096264	0.019093869695687	no
312	ENST00000308811.8	2783	1515	0.7546	-0.0163715818539	0.99996884973555	yes
313	ENST00000522866.5	714	399	0.8534	0.141018701598	0.44670950700245	yes
314	ENST00000518414.5	564	219	0.9542	0.210542125169	0.20177501967517	no
315	ENST00000521270.5	581	129	1.2209	0.443469539575	0.50663174118414	yes
316	ENST00000398612.3	2803	1515	0.7546	-0.0163715818539	0.99996881188578	yes
317	ENST00000521238.2	562	372	0.8185	0.0211250331723	0.19814846249653	no
318	ENST00000523333.1	520	258	1.0149	0.171046469624	0.26484020057924	no
319	ENST00000656213.1	4029	378	0.8144	0.0641875856379	0.21889598265606	no
320	ENST00000664195.1	4238	378	0.8144	0.0641875856379	0.21673395144854	no
321	ENST00000656567.1	3774	378	0.8144	0.0641875856379	0.22155483229445	no
322	ENST00000665607.1	4069	378	0.8144	0.0641875856379	0.21848099867022	no
323	ENST00000529456.1	1432	306	0.6949	0.0605170486542	0.091740600801832	no
324	ENST00000606573.1	2630	276	0.8637	-0.130499209276	0.031661817156309	no
325	ENST00000653873.1	2209	246	0.6687	-0.0698156794239	0.019241084886203	no
326	ENST00000522037.5	718	528	0.6371	0.330463822108	0.852165541548	yes
327	ENST00000523941.5	568	381	0.8139	0.298576134505	0.62631437926093	yes
328	ENST00000524057.3	564	558	0.7999	0.301141846641	0.91707874647152	yes
329	ENST00000518512.5	755	126	0.6826	-0.0786454033815	0.0057372509207805	no
330	ENST00000519453.3	560	108	1.1722	-0.216629406338	0.0089197800840759	no
331	ENST00000523965.5	2028	990	1.0272	0.471001934944	0.99985237940508	yes
332	ENST00000523348.1	680	153	1.2904	-0.282922276328	0.013418640497392	no
333	ENST00000520207.2	576	270	0.5726	0.140580303514	0.076883943651612	no
334	ENST00000519127.1	209	147	0.7811	-0.0539904467211	0.011861110783652	no
335	ENST00000517567.5	583	300	0.6716	-0.0935905975796	0.032402508328669	no
336	ENST00000520763.5	569	396	0.634	0.129487703976	0.26833577319007	no
337	ENST00000360128.11	3561	903	1.0595	0.355897595577	0.999198748157	yes
338	ENST00000518389.1	872	405	0.6142	0.116496845272	0.25499304788186	no
339	ENST00000519089.1	558	444	0.7471	0.00297194658959	0.27619544012165	no
340	ENST00000448464.6	5631	495	0.881	0.0870788694144	0.56364716199938	yes
341	ENST00000342697.5	5605	723	0.9266	0.0631894060558	0.93750672267252	yes
342	ENST00000524395.5	1125	243	0.578	0.0840938945551	0.040438658275236	no
343	ENST00000534350.5	1329	243	0.578	0.0840938945551	0.039960743714426	no
344	ENST00000331434.7	2588	690	0.7861	0.197740353557	0.95173079780161	yes
345	ENST00000530455.5	2676	363	0.4862	-0.00506749777472	0.055170474631036	no
346	ENST00000647640.1	1693	711	0.7849	0.188203393204	0.96068873762426	yes
347	ENST00000648784.1	1761	711	0.7849	0.188203393204	0.96053251060301	yes
348	ENST00000669133.1	3652	237	0.958	-0.00651474258988	0.057905511868179	no
